x,E,N,z,base_h,base_z
87.09279645,254952.8649,4208425.761,3804.894775,13.1794156,3791.715359
87.12511742,254952.8477,4208425.734,3804.919434,13.17434537,3791.745089
87.15743839,254952.8306,4208425.706,3804.943115,13.16927513,3791.77384
87.18975936,254952.8135,4208425.679,3804.957764,13.1642049,3791.793559
87.22208033,254952.7963,4208425.652,3804.984375,13.15913467,3791.82524
87.2544013,254952.7792,4208425.624,3805.007324,13.15406444,3791.85326
87.28672227,254952.7621,4208425.597,3805.019287,13.1489942,3791.870293
87.31904324,254952.7449,4208425.569,3805.045654,13.14392397,3791.90173
87.35136421,254952.7278,4208425.542,3805.056885,13.13885374,3791.918031
87.38368519,254952.7107,4208425.515,3805.079102,13.1337835,3791.945318
87.41600616,254952.6936,4208425.487,3805.101074,13.12871327,3791.972361
87.44832713,254952.6764,4208425.46,3805.113525,13.12364304,3791.989882
87.4806481,254952.6593,4208425.432,3805.134521,13.11857281,3792.015948
87.51296907,254952.6422,4208425.405,3805.155762,13.11350257,3792.042259
87.54529004,254952.625,4208425.377,3805.167725,13.10843234,3792.059293
87.57761101,254952.6079,4208425.35,3805.191895,13.10336211,3792.088533
87.60993198,254952.5908,4208425.323,3805.203857,13.09829187,3792.105565
87.64225295,254952.5736,4208425.295,3805.226563,13.09322164,3792.133341
87.67457392,254952.5565,4208425.268,3805.249512,13.08815141,3792.161361
87.7068949,254952.5394,4208425.24,3805.262207,13.08308118,3792.179126
87.73921587,254952.5223,4208425.213,3805.286377,13.07801094,3792.208366
87.77153684,254952.5051,4208425.186,3805.313477,13.07294071,3792.240536
87.80385781,254952.488,4208425.158,3805.329346,13.06787048,3792.261476
87.83617878,254952.4709,4208425.131,3805.358643,13.06280024,3792.295843
87.86849975,254952.4537,4208425.103,3805.375977,13.05773001,3792.318247
87.90082072,254952.4366,4208425.076,3805.414795,13.05265978,3792.362135
87.93314169,254952.4195,4208425.049,3805.458252,13.04758955,3792.410662
87.96546266,254952.4023,4208425.021,3805.478516,13.04251931,3792.435997
87.99778363,254952.3852,4208424.994,3805.515137,13.03744908,3792.477688
88.03010461,254952.3681,4208424.966,3805.554688,13.03237885,3792.522309
88.06242558,254952.351,4208424.939,3805.571777,13.02730861,3792.544468
88.09474655,254952.3338,4208424.912,3805.606445,13.02223838,3792.584207
88.12706752,254952.3167,4208424.884,3805.622314,13.01716815,3792.605146
88.15938849,254952.2996,4208424.857,3805.656494,13.01209792,3792.644396
88.19170946,254952.2824,4208424.829,3805.689697,13.00702768,3792.682669
88.22403043,254952.2653,4208424.802,3805.707031,13.00195745,3792.705074
88.2563514,254952.2482,4208424.774,3805.741699,12.99688722,3792.744812
88.28867237,254952.231,4208424.747,3805.782471,12.99181699,3792.790654
88.32099334,254952.2139,4208424.72,3805.80249,12.98674675,3792.815743
88.35331432,254952.1968,4208424.692,3805.843506,12.98167652,3792.861829
88.38563529,254952.1797,4208424.665,3805.859375,12.97660629,3792.882769
88.41795626,254952.1625,4208424.637,3805.897949,12.97153605,3792.926413
88.45027723,254952.1454,4208424.61,3805.928955,12.96646582,3792.962489
88.4825982,254952.1283,4208424.583,3805.942871,12.96139559,3792.981475
88.51491917,254952.1111,4208424.555,3805.973877,12.95632536,3793.017552
88.54724014,254952.094,4208424.528,3806.005371,12.95125512,3793.054116
88.57956111,254952.0769,4208424.5,3806.02124,12.94618489,3793.075055
88.61188208,254952.0597,4208424.473,3806.053711,12.94111466,3793.112596
88.64420305,254952.0426,4208424.446,3806.06958,12.93604443,3793.133536
88.67652403,254952.0255,4208424.418,3806.100586,12.93097419,3793.169612
88.708845,254952.0084,4208424.391,3806.130127,12.92590396,3793.204223
88.74116597,254951.9912,4208424.363,3806.144043,12.92083373,3793.223209
88.77348694,254951.9741,4208424.336,3806.169189,12.91576349,3793.253426
88.80580791,254951.957,4208424.309,3806.191162,12.91069326,3793.280469
88.83812888,254951.9398,4208424.281,3806.205566,12.90562303,3793.299943
88.87044985,254951.9227,4208424.254,3806.226318,12.90055279,3793.325765
88.90277082,254951.9056,4208424.226,3806.24707,12.89548256,3793.351587
88.93509179,254951.8884,4208424.199,3806.257813,12.89041233,3793.367401
88.96741276,254951.8713,4208424.172,3806.280273,12.8853421,3793.394931
88.99973374,254951.8542,4208424.144,3806.290527,12.88027186,3793.410255
89.03205471,254951.8371,4208424.117,3806.311279,12.87520163,3793.436077
89.06437568,254951.8199,4208424.089,3806.330078,12.8701314,3793.459947
89.09669665,254951.8028,4208424.062,3806.3396,12.86506116,3793.474539
89.12901762,254951.7857,4208424.034,3806.358154,12.85999093,3793.498163
89.16133859,254951.7685,4208424.007,3806.375,12.8549207,3793.520079
89.19365956,254951.7514,4208423.98,3806.384766,12.84985047,3793.534916
89.22598053,254951.7343,4208423.952,3806.402344,12.84478023,3793.557564
89.2583015,254951.7171,4208423.925,3806.412842,12.83971,3793.573132
89.29062247,254951.7,4208423.897,3806.435059,12.83463977,3793.600419
89.32294345,254951.6829,4208423.87,3806.453613,12.82956953,3793.624043
89.35526442,254951.6658,4208423.843,3806.46582,12.8244993,3793.641321
89.38758539,254951.6486,4208423.815,3806.481445,12.81942907,3793.662016
89.41990636,254951.6315,4208423.788,3806.498779,12.81435884,3793.68442
89.45222733,254951.6144,4208423.76,3806.512451,12.8092886,3793.703162
89.4845483,254951.5972,4208423.733,3806.530029,12.80421837,3793.725811
89.51686927,254951.5801,4208423.706,3806.542725,12.79914814,3793.743577
89.54919024,254951.563,4208423.678,3806.557861,12.79407791,3793.763783
89.58151121,254951.5458,4208423.651,3806.57373,12.78900767,3793.784722
89.61383218,254951.5287,4208423.623,3806.585449,12.78393744,3793.801512
89.64615316,254951.5116,4208423.596,3806.597168,12.77886721,3793.818301
89.67847413,254951.4945,4208423.569,3806.611084,12.77379697,3793.837287
89.7107951,254951.4773,4208423.541,3806.623779,12.76872674,3793.855052
89.74311607,254951.4602,4208423.514,3806.637207,12.76365651,3793.87355
89.77543704,254951.4431,4208423.486,3806.649902,12.75858628,3793.891316
89.80775801,254951.4259,4208423.459,3806.666016,12.75351604,3793.9125
89.84007898,254951.4088,4208423.431,3806.681885,12.74844581,3793.933439
89.87239995,254951.3917,4208423.404,3806.698486,12.74337558,3793.95511
89.90472092,254951.3745,4208423.377,3806.717041,12.73830534,3793.978736
89.93704189,254951.3574,4208423.349,3806.734863,12.73323511,3794.001628
89.96936287,254951.3403,4208423.322,3806.750244,12.72816488,3794.022079
90.00168384,254951.3231,4208423.294,3806.768555,12.72309465,3794.04546
90.03400481,254951.306,4208423.267,3806.781006,12.71802441,3794.062982
90.06632578,254951.2889,4208423.24,3806.798096,12.71295418,3794.085142
90.09864675,254951.2718,4208423.212,3806.814697,12.70788395,3794.106813
90.13096772,254951.2546,4208423.185,3806.827881,12.70281371,3794.125067
90.16328869,254951.2375,4208423.157,3806.848389,12.69774348,3794.150646
90.19560966,254951.2204,4208423.13,3806.87085,12.69267325,3794.178177
90.22793063,254951.2032,4208423.103,3806.888428,12.68760302,3794.200825
90.26025161,254951.1861,4208423.075,3806.913818,12.68253278,3794.231285
90.29257258,254951.169,4208423.048,3806.933594,12.67746255,3794.256131
90.32489355,254951.1518,4208423.02,3806.964111,12.67239232,3794.291719
90.35721452,254951.1347,4208422.993,3806.995605,12.66732208,3794.328283
90.38953549,254951.1176,4208422.966,3807.021729,12.66225185,3794.359477
90.42185646,254951.1005,4208422.938,3807.054199,12.65718162,3794.397017
90.45417743,254951.0833,4208422.911,3807.084961,12.65211139,3794.43285
90.4864984,254951.0662,4208422.883,3807.106445,12.64704115,3794.459404
90.51881937,254951.0491,4208422.856,3807.136719,12.64197092,3794.494748
90.55114034,254951.0319,4208422.829,3807.157959,12.63633293,3794.521626
90.58346132,254951.0148,4208422.801,3807.186035,12.63067341,3794.555362
90.61578229,254950.9977,4208422.774,3807.213379,12.62501389,3794.588365
90.64810326,254950.9805,4208422.746,3807.233398,12.61935437,3794.614044
90.68042423,254950.9634,4208422.719,3807.26123,12.61369486,3794.647535
90.7127452,254950.9463,4208422.691,3807.291504,12.60803534,3794.683469
90.74506617,254950.9292,4208422.664,3807.309082,12.60237582,3794.706706
90.77738714,254950.912,4208422.637,3807.337158,12.5967163,3794.740442
90.80970811,254950.8949,4208422.609,3807.35498,12.59105679,3794.763923
90.84202908,254950.8778,4208422.582,3807.382813,12.58539727,3794.797416
90.87435005,254950.8606,4208422.554,3807.407471,12.57973775,3794.827733
90.90667103,254950.8435,4208422.527,3807.426514,12.57407823,3794.852436
90.938992,254950.8264,4208422.5,3807.453857,12.56841871,3794.885438
90.97131297,254950.8092,4208422.472,3807.481445,12.5627592,3794.918686
91.00363394,254950.7921,4208422.445,3807.501465,12.55709968,3794.944365
91.03595491,254950.775,4208422.417,3807.531982,12.55144016,3794.980542
91.06827588,254950.7579,4208422.39,3807.550293,12.54578064,3795.004512
91.10059685,254950.7407,4208422.363,3807.578125,12.54012112,3795.038004
91.13291782,254950.7236,4208422.335,3807.607422,12.53446161,3795.07296
91.16523879,254950.7065,4208422.308,3807.625,12.52880209,3795.096198
91.19755976,254950.6893,4208422.28,3807.652832,12.52314257,3795.129689
91.22988074,254950.6722,4208422.253,3807.68335,12.51748305,3795.165867
91.26220171,254950.6551,4208422.226,3807.700439,12.51182353,3795.188615
91.29452268,254950.6379,4208422.198,3807.729736,12.50616402,3795.223572
91.32684365,254950.6208,4208422.171,3807.74707,12.5005045,3795.246566
91.35916462,254950.6037,4208422.143,3807.771973,12.49484498,3795.277128
91.39148559,254950.5866,4208422.116,3807.798584,12.48918546,3795.309399
91.42380656,254950.5694,4208422.088,3807.81543,12.48352595,3795.331904
91.45612753,254950.5523,4208422.061,3807.837158,12.47786643,3795.359292
91.4884485,254950.5352,4208422.034,3807.858887,12.47220691,3795.38668
91.52076947,254950.518,4208422.006,3807.874512,12.46654739,3795.407965
91.55309045,254950.5009,4208421.979,3807.898193,12.46088787,3795.437305
91.58541142,254950.4838,4208421.951,3807.913574,12.45522836,3795.458346
91.62457612,254950.4561,4208421.924,3807.932129,12.44837048,3795.483759
91.66374083,254950.4284,4208421.896,3807.948486,12.44151259,3795.506973
91.70290554,254950.4007,4208421.868,3807.9646,12.43465471,3795.529945
91.74207024,254950.373,4208421.841,3807.97876,12.42779683,3795.550963
91.78123495,254950.3453,4208421.813,3807.990479,12.42093895,3795.56954
91.82039966,254950.3176,4208421.785,3807.999512,12.41408107,3795.585431
91.85956437,254950.2899,4208421.758,3808.009277,12.40722319,3795.602054
91.89872907,254950.2622,4208421.73,3808.020752,12.40036531,3795.620387
91.93789378,254950.2345,4208421.702,3808.034424,12.39350743,3795.640917
91.97705849,254950.2068,4208421.675,3808.048828,12.38664955,3795.662178
92.01622319,254950.1791,4208421.647,3808.063477,12.37979167,3795.683685
92.0553879,254950.1515,4208421.619,3808.077637,12.37293379,3795.704703
92.09455261,254950.1238,4208421.591,3808.091309,12.36607591,3795.725233
92.13371731,254950.0961,4208421.564,3808.108398,12.35921803,3795.74918
92.17288202,254950.0684,4208421.536,3808.119873,12.35236015,3795.767513
92.21204673,254950.0407,4208421.508,3808.131104,12.34550227,3795.785602
92.25121144,254950.013,4208421.481,3808.14209,12.33864438,3795.803446
92.29037614,254949.9853,4208421.453,3808.154541,12.33178651,3795.822754
92.32954085,254949.9576,4208421.425,3808.171631,12.32492862,3795.846702
92.36870556,254949.9299,4208421.398,3808.194092,12.31807074,3795.876021
92.40787026,254949.9022,4208421.37,3808.218262,12.31121286,3795.907049
92.44703497,254949.8745,4208421.342,3808.244629,12.30435498,3795.940274
92.48619968,254949.8468,4208421.314,3808.268555,12.2974971,3795.971058
92.52536439,254949.8191,4208421.287,3808.290283,12.29063922,3795.999644
92.56452909,254949.7914,4208421.259,3808.30957,12.28378134,3796.025789
92.6036938,254949.7637,4208421.231,3808.328857,12.27692346,3796.051934
92.64285851,254949.736,4208421.204,3808.342285,12.27006558,3796.072219
92.68202321,254949.7084,4208421.176,3808.358887,12.2632077,3796.095679
92.72118792,254949.6807,4208421.148,3808.374512,12.25634982,3796.118162
92.76035263,254949.653,4208421.121,3808.391357,12.24949194,3796.141865
92.79951733,254949.6253,4208421.093,3808.41626,12.24263406,3796.173626
92.83868204,254949.5976,4208421.065,3808.442139,12.23577618,3796.206363
92.87784675,254949.5699,4208421.038,3808.470947,12.2289183,3796.242029
92.91701146,254949.5422,4208421.01,3808.499512,12.22206041,3796.277452
92.95617616,254949.5145,4208420.982,3808.526611,12.21520254,3796.311408
92.99534087,254949.4868,4208420.954,3808.550781,12.20834465,3796.342436
93.03450558,254949.4591,4208420.927,3808.570557,12.20148677,3796.36907
93.07367028,254949.4314,4208420.899,3808.590088,12.19462889,3796.395459
93.11283499,254949.4037,4208420.871,3808.608887,12.18777101,3796.421116
93.1519997,254949.376,4208420.844,3808.627197,12.18091313,3796.446284
93.1911644,254949.3483,4208420.816,3808.646484,12.17405525,3796.472429
93.23032911,254949.3206,4208420.788,3808.667725,12.16719737,3796.500528
93.26949382,254949.2929,4208420.761,3808.689209,12.16033949,3796.52887
93.30865853,254949.2653,4208420.733,3808.711914,12.15348161,3796.558432
93.34782323,254949.2376,4208420.705,3808.737549,12.14662373,3796.590925
93.38698794,254949.2099,4208420.678,3808.766602,12.13976585,3796.626836
93.42615265,254949.1822,4208420.65,3808.799072,12.13290797,3796.666164
93.46531735,254949.1545,4208420.622,3808.834717,12.12605009,3796.708667
93.50448206,254949.1268,4208420.594,3808.865723,12.11919221,3796.746531
93.54364677,254949.0991,4208420.567,3808.897461,12.11233433,3796.785127
93.58281148,254949.0714,4208420.539,3808.931885,12.10547644,3796.826409
93.62197618,254949.0437,4208420.511,3808.96875,12.09861856,3796.870131
93.66114089,254949.016,4208420.484,3809.008301,12.09176068,3796.91654
93.7003056,254948.9883,4208420.456,3809.048096,12.0849028,3796.963193
93.7394703,254948.9606,4208420.428,3809.079834,12.07804492,3797.001789
93.77863501,254948.9329,4208420.401,3809.109375,12.07118704,3797.038188
93.81779972,254948.9052,4208420.373,3809.137695,12.06432916,3797.073366
93.85696442,254948.8775,4208420.345,3809.179932,12.05747128,3797.122461
93.89612913,254948.8499,4208420.318,3809.200195,12.0506134,3797.149582
93.93529384,254948.8222,4208420.29,3809.221436,12.04375552,3797.17768
93.96336947,254948.8175,4208420.262,3809.237061,12.03883938,3797.198222
93.9914451,254948.8129,4208420.234,3809.251221,12.03392323,3797.217298
94.01952073,254948.8083,4208420.207,3809.27002,12.02900709,3797.241013
94.04759636,254948.8037,4208420.179,3809.284424,12.02409095,3797.260333
94.07567198,254948.7991,4208420.151,3809.299316,12.0191748,3797.280141
94.10374761,254948.7945,4208420.124,3809.311279,12.01425866,3797.29702
94.13182324,254948.7898,4208420.096,3809.324219,12.00934252,3797.314876
94.15989887,254948.7852,4208420.068,3809.342285,12.00442637,3797.337859
94.1879745,254948.7806,4208420.041,3809.355713,11.99951023,3797.356203
94.21605013,254948.776,4208420.013,3809.37085,11.99459409,3797.376256
94.24412576,254948.7714,4208419.985,3809.38623,11.98967794,3797.396552
94.27220139,254948.7668,4208419.958,3809.401611,11.9847618,3797.416849
94.30027702,254948.7622,4208419.93,3809.418701,11.97984566,3797.438855
94.32835265,254948.7575,4208419.902,3809.444824,11.97492951,3797.469894
94.35642827,254948.7529,4208419.874,3809.462158,11.97001337,3797.492145
94.3845039,254948.7483,4208419.847,3809.477539,11.96509723,3797.512442
94.41257953,254948.7437,4208419.819,3809.495605,11.96018108,3797.535424
94.44065516,254948.7391,4208419.791,3809.512451,11.95526494,3797.557186
94.46873079,254948.7345,4208419.764,3809.530029,11.9503488,3797.57968
94.49680642,254948.7298,4208419.736,3809.554688,NaN,#VALUE!
94.52488205,254948.7252,4208419.708,3809.570557,NaN,#VALUE!
94.55295768,254948.7206,4208419.681,3809.588135,NaN,#VALUE!
94.58103331,254948.716,4208419.653,3809.605225,NaN,#VALUE!
94.60910894,254948.7114,4208419.625,3809.622559,NaN,#VALUE!
94.63718457,254948.7068,4208419.597,3809.640137,NaN,#VALUE!
94.66526019,254948.7022,4208419.57,3809.669189,NaN,#VALUE!
94.69333582,254948.6975,4208419.542,3809.685303,NaN,#VALUE!
94.72141145,254948.6929,4208419.514,3809.704834,NaN,#VALUE!
94.74948708,254948.6883,4208419.487,3809.727051,NaN,#VALUE!
94.77756271,254948.6837,4208419.459,3809.746094,NaN,#VALUE!
94.80563834,254948.6791,4208419.431,3809.766602,NaN,#VALUE!
94.83371397,254948.6745,4208419.404,3809.801025,NaN,#VALUE!
94.8617896,254948.6698,4208419.376,3809.824219,NaN,#VALUE!
94.88986523,254948.6652,4208419.348,3809.847656,NaN,#VALUE!
94.91794086,254948.6606,4208419.321,3809.868408,NaN,#VALUE!
94.94601649,254948.656,4208419.293,3809.891846,NaN,#VALUE!
94.97409211,254948.6514,4208419.265,3809.915283,NaN,#VALUE!
95.00216774,254948.6468,4208419.237,3809.949707,NaN,#VALUE!
95.03024337,254948.6421,4208419.21,3809.969238,NaN,#VALUE!
95.058319,254948.6375,4208419.182,3809.987793,NaN,#VALUE!
95.08639463,254948.6329,4208419.154,3810.004395,NaN,#VALUE!
95.11447026,254948.6283,4208419.127,3810.020264,NaN,#VALUE!
95.14254589,254948.6237,4208419.099,3810.038086,NaN,#VALUE!
95.17062152,254948.6191,4208419.071,3810.059814,NaN,#VALUE!
95.19869715,254948.6145,4208419.044,3810.07251,NaN,#VALUE!
95.22677278,254948.6098,4208419.016,3810.087158,NaN,#VALUE!
95.25484841,254948.6052,4208418.988,3810.101807,NaN,#VALUE!
