x,E,N,z,h
3.460916794,259963.0769,4203338.71,3558.701172,21.0074833213499
3.488827413,259963.1008,4203338.696,3558.701416,21.0111661733216
3.516738032,259963.1246,4203338.682,3558.710205,21.0148490252933
3.544648652,259963.1485,4203338.667,3558.710449,21.0185318773969
3.572559271,259963.1724,4203338.653,3558.718994,21.0222147293686
3.60046989,259963.1963,4203338.638,3558.723145,21.0258975813402
3.628380509,259963.2202,4203338.624,3558.722412,21.0295804333119
3.656291129,259963.244,4203338.609,3558.723877,21.0332632854155
3.684201748,259963.2679,4203338.595,3558.723145,21.0369461373872
3.712112367,259963.2918,4203338.58,3558.724121,21.0406289893589
3.740022987,259963.3157,4203338.566,3558.725098,21.0443118414625
3.767933606,259963.3395,4203338.551,3558.723633,21.0479946934342
3.795844225,259963.3634,4203338.537,3558.724121,21.0516775454059
3.823754845,259963.3873,4203338.523,3558.723145,21.0553603975095
3.851665464,259963.4112,4203338.508,3558.723145,21.0590432494812
3.879576083,259963.4351,4203338.494,3558.7229,21.0627261014528
3.907486703,259963.4589,4203338.479,3558.722168,21.0664089535565
3.935397322,259963.4828,4203338.465,3558.72168,21.0700918055282
3.963307941,259963.5067,4203338.45,3558.719971,21.0737746574998
3.99121856,259963.5306,4203338.436,3558.718506,21.0774575094715
4.01912918,259963.5544,4203338.421,3558.716553,21.0811403615751
4.047039799,259963.5783,4203338.407,3558.711914,21.0848232135468
4.074950418,259963.6022,4203338.392,3558.703125,21.0885060655185
4.102861038,259963.6261,4203338.378,3558.689697,21.0921889176221
4.130771657,259963.65,4203338.364,3558.673096,21.0958717695938
4.158682276,259963.6738,4203338.349,3558.657959,21.0995546215655
4.186592896,259963.6977,4203338.335,3558.645996,21.1032374736691
4.214503515,259963.7216,4203338.32,3558.634277,21.1069203256408
4.242414134,259963.7455,4203338.306,3558.623047,21.1106031776124
4.270324753,259963.7693,4203338.291,3558.611328,21.1142860295841
4.298235373,259963.7932,4203338.277,3558.602539,21.1179688816877
4.326145992,259963.8171,4203338.262,3558.596191,21.1216517336594
4.354056611,259963.841,4203338.248,3558.590088,21.1253345856311
4.381967231,259963.8648,4203338.233,3558.584961,21.1290174377347
4.40987785,259963.8887,4203338.219,3558.581787,21.1327002897064
4.437788469,259963.9126,4203338.205,3558.579834,21.1363831416781
4.465699089,259963.9365,4203338.19,3558.577881,21.1400659937817
4.493609708,259963.9604,4203338.176,3558.577393,21.1437488457534
4.521520327,259963.9842,4203338.161,3558.577637,21.147431697725
4.549430946,259964.0081,4203338.147,3558.577393,21.1511145496967
4.577341566,259964.032,4203338.132,3558.578857,21.1547974018003
4.605252185,259964.0559,4203338.118,3558.579346,21.158480253772
4.633162804,259964.0797,4203338.103,3558.581787,21.1621631057437
4.661073424,259964.1036,4203338.089,3558.584229,21.1658459578473
4.688984043,259964.1275,4203338.075,3558.584961,21.169528809819
4.716894662,259964.1514,4203338.06,3558.588135,21.1732116617907
4.744805282,259964.1753,4203338.046,3558.588867,21.1768945138943
4.772715901,259964.1991,4203338.031,3558.591309,21.180577365866
4.80062652,259964.223,4203338.017,3558.594482,21.1842602178377
4.82853714,259964.2469,4203338.002,3558.594971,21.1879430699413
4.856447759,259964.2708,4203337.988,3558.598389,21.191625921913
4.884358378,259964.2946,4203337.973,3558.598389,21.1953087738846
4.912268997,259964.3185,4203337.959,3558.602539,21.1989916258563
4.940179617,259964.3424,4203337.944,3558.606934,21.2026744779599
4.968090236,259964.3663,4203337.93,3558.606445,21.2063573299316
4.996000855,259964.3902,4203337.916,3558.610596,21.2100401819033
5.023911475,259964.414,4203337.901,3558.610352,21.2137230340069
5.051822094,259964.4379,4203337.887,3558.614014,21.2174058859786
5.079732713,259964.4618,4203337.872,3558.617188,21.2210887379503
