x,E,N,z,h
8.086262206,255233.3537,4208521.13,3752.525879,36.931318392996
8.117726261,255233.3262,4208521.145,3752.526367,36.9373949940546
8.149190316,255233.2988,4208521.16,3752.518066,36.9434715951133
8.180654371,255233.2714,4208521.176,3752.518555,36.9495481961719
8.212118427,255233.244,4208521.191,3752.519043,36.9556247974237
8.243582482,255233.2166,4208521.207,3752.512207,36.9617013984823
8.275046537,255233.1891,4208521.222,3752.512939,36.967777999541
8.306510592,255233.1617,4208521.238,3752.508545,36.9738546005996
8.337974648,255233.1343,4208521.253,3752.510254,36.9799312018514
8.369438703,255233.1069,4208521.268,3752.509277,36.9860078029101
8.400902758,255233.0794,4208521.284,3752.512207,36.9920844039687
8.432366814,255233.052,4208521.299,3752.515137,36.9981610052205
8.463830869,255233.0246,4208521.315,3752.515381,37.0042376062791
8.495294924,255232.9972,4208521.33,3752.519287,37.0103142073378
8.526758979,255232.9697,4208521.346,3752.519775,37.0163908083964
8.558223035,255232.9423,4208521.361,3752.524414,37.0224674096482
8.58968709,255232.9149,4208521.376,3752.525391,37.0285440107069
8.621151145,255232.8875,4208521.392,3752.530029,37.0346206117655
8.652615201,255232.86,4208521.407,3752.531494,37.0406972130173
8.684079256,255232.8326,4208521.423,3752.537354,37.0467738140759
8.715543311,255232.8052,4208521.438,3752.543945,37.0528504151346
8.747007366,255232.7778,4208521.453,3752.547119,37.0589270161932
8.778471422,255232.7504,4208521.469,3752.555664,37.065003617445
8.809935477,255232.7229,4208521.484,3752.559326,37.0710802185037
8.841399532,255232.6955,4208521.5,3752.568359,37.0771568195623
8.872863587,255232.6681,4208521.515,3752.574463,37.083233420621
8.904327643,255232.6407,4208521.531,3752.587158,37.0893100218727
8.935791698,255232.6132,4208521.546,3752.602051,37.0953866229314
8.967255753,255232.5858,4208521.561,3752.616943,37.10146322399
8.998719809,255232.5584,4208521.577,3752.631104,37.1075398252418
9.030183864,255232.531,4208521.592,3752.643066,37.1136164263005
9.061647919,255232.5035,4208521.608,3752.654541,37.1196930273591
9.093111974,255232.4761,4208521.623,3752.663818,37.1257696284178
9.12457603,255232.4487,4208521.639,3752.672119,37.1318462296695
9.156040085,255232.4213,4208521.654,3752.680908,37.1379228307282
9.18750414,255232.3939,4208521.669,3752.689697,37.1439994317869
9.218968195,255232.3664,4208521.685,3752.699951,37.1500760328455
9.250432251,255232.339,4208521.7,3752.709473,37.1561526340973
9.281896306,255232.3116,4208521.716,3752.721924,37.1622292351559
9.313360361,255232.2842,4208521.731,3752.733887,37.1683058362146
9.344824417,255232.2567,4208521.747,3752.748535,37.1743824374664
9.376288472,255232.2293,4208521.762,3752.762207,37.180459038525
9.407752527,255232.2019,4208521.777,3752.778564,37.1865356395837
9.439216582,255232.1745,4208521.793,3752.810303,37.1926122406423
9.470680638,255232.147,4208521.808,3752.824707,37.1986888418941
9.502144693,255232.1196,4208521.824,3752.844727,37.2047654429527
9.533608748,255232.0922,4208521.839,3752.857422,37.2108420440114
